,"age;""job"";""marital"";""education"";""default"";""housing"";""loan"";""contact"";""month"";""day_of_week"";""duration"";""campaign"";""pdays"";""previous"";""poutcome"";""emp.var.rate"";""cons.price.idx"";""cons.conf.idx"";""euribor3m"";""nr.employed"";""y"""
24420,"49;""management"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""nov"";""mon"";96;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24425,"33;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""yes"";""cellular"";""nov"";""mon"";94;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24432,"33;""blue-collar"";""single"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";101;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24434,"40;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";111;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24436,"46;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";622;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24439,"53;""services"";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""nov"";""mon"";166;1;999;1;""failure"";-0.1;93.2;-42;4.191;5195.8;""no"""
24466,"42;""admin."";""married"";""high.school"";""unknown"";""no"";""no"";""cellular"";""nov"";""mon"";119;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24468,"42;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";375;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24474,"44;""services"";""divorced"";""high.school"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";101;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24476,"44;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";114;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24487,"36;""unemployed"";""divorced"";""high.school"";""no"";""no"";""no"";""cellular"";""nov"";""mon"";166;2;999;1;""failure"";-0.1;93.2;-42;4.191;5195.8;""no"""
24488,"32;""blue-collar"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""nov"";""mon"";943;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""yes"""
24493,"29;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";155;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24497,"48;""services"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""cellular"";""nov"";""mon"";218;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24502,"35;""blue-collar"";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""nov"";""mon"";540;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""yes"""
24505,"46;""admin."";""married"";""high.school"";""unknown"";""no"";""no"";""cellular"";""nov"";""mon"";76;3;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24507,"46;""self-employed"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";581;3;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24519,"31;""technician"";""single"";""high.school"";""no"";""no"";""no"";""cellular"";""nov"";""mon"";44;1;999;1;""failure"";-0.1;93.2;-42;4.191;5195.8;""no"""
24520,"30;""admin."";""divorced"";""university.degree"";""no"";""no"";""no"";""telephone"";""nov"";""mon"";48;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24523,"29;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";127;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24527,"53;""retired"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""cellular"";""nov"";""mon"";57;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24528,"39;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";58;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24529,"32;""self-employed"";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";223;1;999;1;""failure"";-0.1;93.2;-42;4.191;5195.8;""no"""
24532,"35;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";115;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24536,"35;""management"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";171;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24550,"45;""management"";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""nov"";""mon"";789;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""yes"""
24554,"39;""technician"";""married"";""professional.course"";""no"";""yes"";""yes"";""cellular"";""nov"";""mon"";501;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24561,"36;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";88;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24563,"42;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";65;2;999;1;""failure"";-0.1;93.2;-42;4.191;5195.8;""no"""
24564,"42;""admin."";""divorced"";""university.degree"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";199;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24565,"46;""entrepreneur"";""married"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";48;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24567,"46;""self-employed"";""married"";""basic.9y"";""unknown"";""no"";""no"";""cellular"";""nov"";""mon"";48;1;999;1;""failure"";-0.1;93.2;-42;4.191;5195.8;""no"""
24575,"32;""blue-collar"";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";109;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24581,"39;""management"";""single"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";590;3;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24582,"38;""entrepreneur"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";136;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24583,"34;""entrepreneur"";""married"";""basic.6y"";""unknown"";""yes"";""no"";""cellular"";""nov"";""mon"";788;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""yes"""
24589,"42;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""nov"";""mon"";226;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24590,"52;""management"";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""nov"";""mon"";173;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24594,"31;""technician"";""single"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""nov"";""mon"";118;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24604,"41;""technician"";""married"";""basic.6y"";""no"";""yes"";""no"";""telephone"";""nov"";""mon"";60;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24605,"48;""entrepreneur"";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""nov"";""mon"";694;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24611,"34;""unemployed"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";564;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24613,"32;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""cellular"";""nov"";""mon"";1091;2;5;1;""success"";-0.1;93.2;-42;4.191;5195.8;""yes"""
24615,"33;""technician"";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""nov"";""mon"";98;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24620,"36;""technician"";""single"";""professional.course"";""no"";""no"";""no"";""cellular"";""nov"";""mon"";85;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24626,"43;""services"";""married"";""high.school"";""no"";""yes"";""yes"";""cellular"";""nov"";""mon"";170;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24627,"46;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";130;2;999;1;""failure"";-0.1;93.2;-42;4.191;5195.8;""no"""
24631,"42;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";116;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24633,"53;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""cellular"";""nov"";""mon"";228;4;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24634,"43;""management"";""divorced"";""high.school"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";488;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24637,"35;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";63;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24640,"43;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""nov"";""mon"";507;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24642,"49;""admin."";""married"";""university.degree"";""no"";""yes"";""yes"";""telephone"";""nov"";""mon"";340;2;999;1;""failure"";-0.1;93.2;-42;4.191;5195.8;""no"""
24643,"42;""technician"";""married"";""professional.course"";""no"";""yes"";""yes"";""cellular"";""nov"";""mon"";126;2;999;1;""failure"";-0.1;93.2;-42;4.191;5195.8;""no"""
24646,"55;""technician"";""single"";""professional.course"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";286;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24647,"41;""admin."";""divorced"";""university.degree"";""no"";""yes"";""no"";""telephone"";""nov"";""mon"";110;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24650,"41;""blue-collar"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""nov"";""mon"";184;4;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24653,"34;""management"";""divorced"";""university.degree"";""no"";""no"";""no"";""cellular"";""nov"";""mon"";212;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24654,"50;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""yes"";""cellular"";""nov"";""mon"";35;3;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24657,"43;""management"";""married"";""high.school"";""no"";""yes"";""yes"";""cellular"";""nov"";""mon"";70;3;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24667,"53;""management"";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""nov"";""mon"";536;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24668,"39;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";57;4;999;1;""failure"";-0.1;93.2;-42;4.191;5195.8;""no"""
24674,"52;""entrepreneur"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";85;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24677,"33;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";681;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24681,"41;""entrepreneur"";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""nov"";""mon"";44;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24683,"52;""admin."";""married"";""basic.4y"";""no"";""yes"";""yes"";""cellular"";""nov"";""mon"";102;3;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24687,"40;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""nov"";""mon"";132;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24689,"52;""management"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""nov"";""mon"";22;3;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24690,"44;""admin."";""married"";""professional.course"";""no"";""no"";""no"";""cellular"";""nov"";""mon"";200;1;999;1;""failure"";-0.1;93.2;-42;4.191;5195.8;""no"""
24696,"53;""entrepreneur"";""divorced"";""university.degree"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";107;1;999;1;""failure"";-0.1;93.2;-42;4.191;5195.8;""no"""
24700,"35;""admin."";""married"";""unknown"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";960;2;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24704,"33;""unemployed"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""cellular"";""nov"";""mon"";150;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24705,"52;""services"";""divorced"";""high.school"";""unknown"";""yes"";""yes"";""cellular"";""nov"";""mon"";652;2;999;1;""failure"";-0.1;93.2;-42;4.191;5195.8;""yes"""
24715,"42;""blue-collar"";""divorced"";""basic.9y"";""no"";""yes"";""yes"";""cellular"";""nov"";""mon"";151;3;999;1;""failure"";-0.1;93.2;-42;4.191;5195.8;""no"""
24718,"37;""entrepreneur"";""married"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""nov"";""mon"";215;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24719,"40;""blue-collar"";""married"";""basic.6y"";""no"";""yes"";""no"";""cellular"";""nov"";""mon"";108;3;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24727,"58;""retired"";""married"";""professional.course"";""no"";""no"";""no"";""cellular"";""nov"";""mon"";318;1;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24729,"43;""unemployed"";""married"";""basic.9y"";""unknown"";""yes"";""yes"";""cellular"";""nov"";""mon"";252;3;999;0;""nonexistent"";-0.1;93.2;-42;4.191;5195.8;""no"""
24730,"33;""technician"";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""nov"";""mon"";293;5;999;1;""failure"";-0.1;93.2;-42;4.191;5195.8;""no"""
24732,"42;""unemployed"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""nov"";""tue"";154;2;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24733,"50;""technician"";""married"";""professional.course"";""no"";""no"";""yes"";""cellular"";""nov"";""tue"";166;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24739,"34;""admin."";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""nov"";""tue"";105;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24745,"34;""admin."";""divorced"";""university.degree"";""no"";""no"";""no"";""cellular"";""nov"";""tue"";150;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24749,"43;""management"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""nov"";""tue"";99;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24762,"40;""self-employed"";""married"";""basic.9y"";""no"";""no"";""no"";""cellular"";""nov"";""tue"";55;1;999;1;""failure"";-0.1;93.2;-42;4.153;5195.8;""no"""
24764,"43;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""nov"";""tue"";326;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24770,"30;""blue-collar"";""single"";""high.school"";""no"";""yes"";""yes"";""telephone"";""nov"";""tue"";228;1;999;1;""failure"";-0.1;93.2;-42;4.153;5195.8;""no"""
24776,"41;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""nov"";""tue"";176;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24780,"56;""admin."";""married"";""high.school"";""unknown"";""yes"";""no"";""cellular"";""nov"";""tue"";105;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24782,"34;""blue-collar"";""married"";""professional.course"";""no"";""yes"";""yes"";""cellular"";""nov"";""tue"";64;1;999;1;""failure"";-0.1;93.2;-42;4.153;5195.8;""no"""
24791,"35;""admin."";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""nov"";""tue"";72;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24803,"53;""self-employed"";""married"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""nov"";""tue"";76;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24804,"32;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""nov"";""tue"";36;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24810,"51;""admin."";""married"";""high.school"";""no"";""no"";""yes"";""cellular"";""nov"";""tue"";271;1;999;1;""failure"";-0.1;93.2;-42;4.153;5195.8;""no"""
24812,"51;""technician"";""married"";""unknown"";""no"";""no"";""no"";""cellular"";""nov"";""tue"";144;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24817,"32;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""nov"";""tue"";47;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24823,"33;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""nov"";""tue"";52;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24824,"39;""services"";""divorced"";""high.school"";""no"";""yes"";""no"";""cellular"";""nov"";""tue"";46;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24826,"50;""housemaid"";""divorced"";""professional.course"";""no"";""yes"";""no"";""cellular"";""nov"";""tue"";132;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24831,"40;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""nov"";""tue"";134;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24836,"42;""self-employed"";""divorced"";""university.degree"";""no"";""yes"";""no"";""cellular"";""nov"";""tue"";278;2;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24837,"43;""management"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""nov"";""tue"";188;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24840,"43;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""nov"";""tue"";89;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24844,"31;""admin."";""divorced"";""university.degree"";""no"";""yes"";""no"";""cellular"";""nov"";""tue"";346;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24846,"40;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""cellular"";""nov"";""tue"";181;1;999;1;""failure"";-0.1;93.2;-42;4.153;5195.8;""no"""
24849,"38;""management"";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""nov"";""tue"";353;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24851,"37;""management"";""divorced"";""high.school"";""no"";""yes"";""no"";""cellular"";""nov"";""tue"";1268;2;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24856,"55;""entrepreneur"";""married"";""university.degree"";""unknown"";""no"";""no"";""cellular"";""nov"";""tue"";86;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24857,"41;""admin."";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""nov"";""tue"";61;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24858,"33;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""nov"";""tue"";273;1;999;1;""failure"";-0.1;93.2;-42;4.153;5195.8;""no"""
24859,"32;""services"";""married"";""high.school"";""unknown"";""yes"";""no"";""cellular"";""nov"";""tue"";121;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24860,"41;""admin."";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""nov"";""tue"";88;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24863,"31;""management"";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""nov"";""tue"";466;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24865,"44;""entrepreneur"";""divorced"";""basic.6y"";""no"";""yes"";""no"";""cellular"";""nov"";""tue"";132;1;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
24866,"31;""unemployed"";""married"";""high.school"";""yes"";""no"";""no"";""cellular"";""nov"";""tue"";111;2;999;1;""failure"";-0.1;93.2;-42;4.153;5195.8;""no"""
24873,"54;""admin."";""divorced"";""university.degree"";""no"";""yes"";""no"";""cellular"";""nov"";""tue"";79;2;999;1;""failure"";-0.1;93.2;-42;4.153;5195.8;""no"""
24875,"43;""blue-collar"";""single"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""nov"";""tue"";175;1;999;1;""failure"";-0.1;93.2;-42;4.153;5195.8;""no"""
24880,"54;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""nov"";""tue"";149;2;999;0;""nonexistent"";-0.1;93.2;-42;4.153;5195.8;""no"""
